line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
 83  0.401854290000000E+10    1.250000  0.486500  3.789250  0.7200000E+00  0.2660000E+00  2.2653050E-03  3.6311680E-05  6.5629930E-04  5.6906390E-03  3.8202360E-06  1.2841180E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0500  3.789250    0.000  2.345110  7.347890  0.6620520E-01  0.9199874E+00  4.5147320E-05  1.2435950E-05  7.0001120E-03  1.2449860E-03  2.1496640E-04  6.3277880E-08  1.7888690E-03  2.4320250E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 84  0.404389340000000E+10    1.250000  0.488510  3.789040  0.7200000E+00  0.2660000E+00  2.2653050E-03  3.6311680E-05  6.5629930E-04  5.6906390E-03  3.8202360E-06  1.2841180E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0490  3.789040    0.000  2.355220  7.350960  0.5826928E-01  0.9279324E+00  4.6007880E-05  1.2675600E-05  7.0519200E-03  1.2052070E-03  1.9279300E-04  5.7088300E-08  1.7888690E-03  2.4320250E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 85  0.406765950000000E+10    1.250000  0.491030  3.788950  0.7200000E+00  0.2660000E+00  2.2653050E-03  3.6311680E-05  6.5629930E-04  5.6906390E-03  3.8202360E-06  1.2841180E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0477  3.788950    0.000  2.366640  7.354160  0.5067609E-01  0.9355339E+00  4.6896320E-05  1.2923260E-05  7.0994180E-03  1.1686170E-03  1.7241390E-04  5.1397980E-08  1.7888690E-03  2.4320250E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 86  0.407399710000000E+10    1.250000  0.491780  3.788950  0.7200000E+00  0.2660000E+00  2.2653050E-03  3.6311680E-05  6.5629930E-04  5.6906390E-03  3.8202360E-06  1.2841180E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0474  3.788950    0.000  2.369850  7.355090  0.4863067E-01  0.9375816E+00  4.7141830E-05  1.2991720E-05  7.1119050E-03  1.1589920E-03  1.6704280E-04  4.9897670E-08  1.7888690E-03  2.4320250E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 87  0.408033470000000E+10    1.250000  0.492550  3.788950  0.7200000E+00  0.2660000E+00  2.2653050E-03  3.6311680E-05  6.5629930E-04  5.6906390E-03  3.8202360E-06  1.2841180E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0469  3.788950    0.000  2.373190  7.356050  0.4658639E-01  0.9396280E+00  4.7392720E-05  1.3061710E-05  7.1242520E-03  1.1494670E-03  1.6172390E-04  4.8411950E-08  1.7888690E-03  2.4320250E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 88  0.408667230000000E+10    1.250000  0.493630  3.788990  0.7200000E+00  0.2660000E+00  2.2653050E-03  3.6311680E-05  6.5629930E-04  5.6906390E-03  3.8202360E-06  1.2841180E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0467  3.788990    0.000  2.377310  7.357030  0.4448541E-01  0.9417312E+00  4.7691480E-05  1.3145130E-05  7.1367710E-03  1.1397650E-03  1.5629860E-04  4.6900690E-08  1.7888690E-03  2.4320250E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 89  0.409300990000000E+10    1.250000  0.494560  3.789030  0.7200000E+00  0.2660000E+00  2.2653050E-03  3.6311680E-05  6.5629930E-04  5.6906390E-03  3.8202360E-06  1.2841180E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0462  3.789030    0.000  2.381090  7.358100  0.4236711E-01  0.9438517E+00  4.7965280E-05  1.3221560E-05  7.1493180E-03  1.1300770E-03  1.5087040E-04  4.5384370E-08  1.7888690E-03  2.4320250E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 90  0.409776310000000E+10    1.250000  0.495330  3.789070  0.7200000E+00  0.2660000E+00  2.2653050E-03  3.6311680E-05  6.5629930E-04  5.6906390E-03  3.8202360E-06  1.2841180E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0459  3.789070    0.000  2.384050  7.358930  0.4078065E-01  0.9454399E+00  4.8175470E-05  1.3280240E-05  7.1586280E-03  1.1228830E-03  1.4683520E-04  4.4257270E-08  1.7888690E-03  2.4320250E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 91  0.410410080000000E+10    1.250000  0.496430  3.789130  0.7200000E+00  0.2660000E+00  2.2653050E-03  3.6311680E-05  6.5629930E-04  5.6906390E-03  3.8202360E-06  1.2841180E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0453  3.789130    0.000  2.388170  7.360070  0.3866922E-01  0.9475535E+00  4.8462710E-05  1.3360450E-05  7.1709080E-03  1.1133880E-03  1.4150090E-04  4.2767490E-08  1.7888690E-03  2.4320250E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 92  0.411043840000000E+10    1.250000  0.497760  3.789230  0.7200000E+00  0.2660000E+00  2.2653050E-03  3.6311680E-05  6.5629930E-04  5.6906390E-03  3.8202360E-06  1.2841180E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0449  3.789230    0.000  2.393020  7.361260  0.3650845E-01  0.9497165E+00  4.8800630E-05  1.3454890E-05  7.1833140E-03  1.1037540E-03  1.3607200E-04  4.1255540E-08  1.7888690E-03  2.4320250E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 93  0.411677600000000E+10    1.250000  0.498950  3.789320  0.7200000E+00  0.2660000E+00  2.2653050E-03  3.6311680E-05  6.5629930E-04  5.6906390E-03  3.8202360E-06  1.2841180E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0445  3.789320    0.000  2.397440  7.362450  0.3447332E-01  0.9517537E+00  4.9094330E-05  1.3536920E-05  7.1948860E-03  1.0947830E-03  1.3103040E-04  3.9848020E-08  1.7888690E-03  2.4320250E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 94  0.412152920000000E+10    1.250000  0.500090  3.789430  0.7200000E+00  0.2660000E+00  2.2653050E-03  3.6311680E-05  6.5629930E-04  5.6906390E-03  3.8202360E-06  1.2841180E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0441  3.789430    0.000  2.401210  7.363460  0.3284841E-01  0.9533802E+00  4.9343170E-05  1.3606520E-05  7.2040950E-03  1.0876540E-03  1.2698020E-04  3.8719160E-08  1.7888690E-03  2.4320250E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 95  0.412786680000000E+10    1.250000  0.501820  3.789600  0.7200000E+00  0.2660000E+00  2.2653050E-03  3.6311680E-05  6.5629930E-04  5.6906390E-03  3.8202360E-06  1.2841180E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0434  3.789600    0.000  2.407010  7.364810  0.3066691E-01  0.9555639E+00  4.9692990E-05  1.3704370E-05  7.2163530E-03  1.0781510E-03  1.2156900E-04  3.7207140E-08  1.7888690E-03  2.4320250E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 96  0.413262000000000E+10    1.250000  0.503090  3.789740  0.7200000E+00  0.2660000E+00  2.2653050E-03  3.6311680E-05  6.5629930E-04  5.6906390E-03  3.8202360E-06  1.2841180E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0429  3.789740    0.000  2.411250  7.365920  0.2903337E-01  0.9571991E+00  4.9959920E-05  1.3779000E-05  7.2254660E-03  1.0710870E-03  1.1753440E-04  3.6082770E-08  1.7888690E-03  2.4320250E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 97  0.413895770000000E+10    1.250000  0.505020  3.789960  0.7200000E+00  0.2660000E+00  2.2653050E-03  3.6311680E-05  6.5629930E-04  5.6906390E-03  3.8202360E-06  1.2841180E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0421  3.789960    0.000  2.417680  7.367410  0.2684302E-01  0.9593917E+00  5.0377290E-05  1.3895740E-05  7.2375380E-03  1.0616750E-03  1.1213240E-04  3.4580060E-08  1.7888690E-03  2.4320250E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 98  0.414371090000000E+10    1.250000  0.506720  3.790180  0.7200000E+00  0.2660000E+00  2.2653050E-03  3.6311680E-05  6.5629930E-04  5.6906390E-03  3.8202360E-06  1.2841180E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0417  3.790180    0.000  2.422890  7.368690  0.2515454E-01  0.9610819E+00  5.0684260E-05  1.3981740E-05  7.2468370E-03  1.0544590E-03  1.0796050E-04  3.3419470E-08  1.7888690E-03  2.4320250E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
 99  0.415004850000000E+10    1.250000  0.508900  3.790480  0.7200000E+00  0.2660000E+00  2.2653050E-03  3.6311680E-05  6.5629930E-04  5.6906390E-03  3.8202360E-06  1.2841180E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0409  3.790480    0.000  2.429620  7.370330  0.2308415E-01  0.9631543E+00  5.1072860E-05  1.4090540E-05  7.2581090E-03  1.0456900E-03  1.0289900E-04  3.2012050E-08  1.7888690E-03  2.4320250E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
100  0.415638610000000E+10    1.250000  0.511710  3.790870  0.7200000E+00  0.2660000E+00  2.2653050E-03  3.6311680E-05  6.5629930E-04  5.6906390E-03  3.8202360E-06  1.2841180E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0399  3.790870    0.000  2.438170  7.372190  0.2084116E-01  0.9653996E+00  5.1531210E-05  1.4218920E-05  7.2703150E-03  1.0362110E-03  9.7332900E-05  3.0460700E-08  1.7888690E-03  2.4320250E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
101  0.416113930000000E+10    1.250000  0.513890  3.791200  0.7200000E+00  0.2660000E+00  2.2653050E-03  3.6311680E-05  6.5629930E-04  5.6906390E-03  3.8202360E-06  1.2841180E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0391  3.791200    0.000  2.444750  7.373690  0.1918126E-01  0.9670611E+00  5.1882210E-05  1.4317250E-05  7.2793060E-03  1.0292310E-03  9.3207020E-05  2.9312920E-08  1.7888690E-03  2.4320250E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
102  0.416747690000000E+10    1.250000  0.517520  3.791740  0.7200000E+00  0.2660000E+00  2.2653050E-03  3.6311680E-05  6.5629930E-04  5.6906390E-03  3.8202360E-06  1.2841180E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0380  3.791740    0.000  2.455490  7.375850  0.1689563E-01  0.9693491E+00  5.2457450E-05  1.4478540E-05  7.2915760E-03  1.0196410E-03  8.7473340E-05  2.7722900E-08  1.7888690E-03  2.4320250E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
103  0.417223010000000E+10    1.250000  0.520700  3.792210  0.7200000E+00  0.2660000E+00  2.2653050E-03  3.6311680E-05  6.5629930E-04  5.6906390E-03  3.8202360E-06  1.2841180E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0369  3.792210    0.000  2.464780  7.377540  0.1519106E-01  0.9710554E+00  5.2879040E-05  1.4596800E-05  7.3007320E-03  1.0125090E-03  8.3181270E-05  2.6525300E-08  1.7888690E-03  2.4320250E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
104  0.417856780000000E+10    1.250000  0.525300  3.792940  0.7200000E+00  0.2660000E+00  2.2653050E-03  3.6311680E-05  6.5629930E-04  5.6906390E-03  3.8202360E-06  1.2841180E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0352  3.792940    0.000  2.478420  7.380000  0.1296591E-01  0.9732828E+00  5.3523250E-05  1.4777280E-05  7.3125490E-03  1.0032190E-03  7.7556320E-05  2.4968300E-08  1.7888690E-03  2.4320250E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
105  0.418332100000000E+10    1.250000  0.529670  3.793610  0.7200000E+00  0.2660000E+00  2.2653050E-03  3.6311680E-05  6.5629930E-04  5.6906390E-03  3.8202360E-06  1.2841180E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0336  3.793610    0.000  2.491100  7.382030  0.1125665E-01  0.9749938E+00  5.4031860E-05  1.4920280E-05  7.3216710E-03  9.9607240E-04  7.3166330E-05  2.3746150E-08  1.7888690E-03  2.4320250E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
106  0.418965860000000E+10    1.250000  0.537040  3.794760  0.7200000E+00  0.2660000E+00  2.2653050E-03  3.6311680E-05  6.5629930E-04  5.6906390E-03  3.8202360E-06  1.2841180E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0307  3.794760    0.000  2.512650  7.384840  0.8952110E-02  0.9773008E+00  5.4822880E-05  1.5142420E-05  7.3338730E-03  9.8641270E-04  6.7203170E-05  2.2081910E-08  1.7888690E-03  2.4320250E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
107  0.419441180000000E+10    1.250000  0.543480  3.795820  0.7200000E+00  0.2660000E+00  2.2653050E-03  3.6311680E-05  6.5629930E-04  5.6906390E-03  3.8202360E-06  1.2841180E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0282  3.795820    0.000  2.532280  7.386960  0.7259330E-02  0.9789953E+00  5.5478610E-05  1.5326560E-05  7.3427510E-03  9.7929260E-04  6.2820380E-05  2.0853170E-08  1.7888690E-03  2.4320250E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
108  0.420074940000000E+10    1.250000  0.555260  3.797580  0.7200000E+00  0.2660000E+00  2.2653050E-03  3.6311680E-05  6.5629930E-04  5.6906390E-03  3.8202360E-06  1.2841180E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0228  3.797580    0.000  2.571810  7.389010  0.5051603E-02  0.9812054E+00  5.6401220E-05  1.5585640E-05  7.3541500E-03  9.6995580E-04  5.7253870E-05  1.9247880E-08  1.7888690E-03  2.4320250E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
109  0.420550260000000E+10    1.250000  0.565630  3.798700  0.7200000E+00  0.2660000E+00  2.2653050E-03  3.6311680E-05  6.5629930E-04  5.6906390E-03  3.8202360E-06  1.2841180E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0165  3.798700    0.000  2.616430  7.388080  0.3528606E-02  0.9827299E+00  5.6876510E-05  1.5719050E-05  7.3618160E-03  9.6350890E-04  5.3948960E-05  1.8166170E-08  1.7888690E-03  2.4320250E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
110  0.421314410000000E+10    1.250000  0.581370  3.799710  0.7200000E+00  0.2660000E+00  2.2653050E-03  3.6311680E-05  6.5629930E-04  5.6906390E-03  3.8202360E-06  1.2841180E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0018  3.799710    0.000  2.736940  7.366700  0.1599181E-02  0.9846604E+00  5.5949340E-05  1.5457610E-05  7.3712980E-03  9.5554150E-04  5.2555040E-05  1.6884900E-08  1.7888690E-03  2.4320250E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
111  0.423297170000000E+10    1.250000  0.589230  3.798950  0.7200000E+00  0.2660000E+00  2.2653050E-03  3.6311680E-05  6.5629930E-04  5.6906390E-03  3.8202360E-06  1.2841180E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0000  3.798950    0.000  2.864460  7.317240  0.4798991E-03  0.9857783E+00  4.9184680E-05  1.3555470E-05  7.3818990E-03  9.5162920E-04  5.5901540E-05  1.6228980E-08  1.7888690E-03  2.4320250E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
112  0.425198450000000E+10    1.250000  0.591310  3.798510  0.7200000E+00  0.2660000E+00  2.2653050E-03  3.6311680E-05  6.5629930E-04  5.6906390E-03  3.8202360E-06  1.2841180E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0000  3.798510    0.000  2.889820  7.308850  0.2519283E-03  0.9860059E+00  4.7790110E-05  1.3163590E-05  7.3836370E-03  9.5097610E-04  5.6971160E-05  1.6344130E-08  1.7888690E-03  2.4320250E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
113  0.427099740000000E+10    1.250000  0.593060  3.798100  0.7200000E+00  0.2660000E+00  2.2653050E-03  3.6311680E-05  6.5629930E-04  5.6906390E-03  3.8202360E-06  1.2841180E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0000  3.798100    0.000  2.905620  7.304520  0.1464455E-03  0.9861112E+00  4.7103480E-05  1.2971160E-05  7.3844750E-03  9.5068900E-04  5.7481420E-05  1.6405080E-08  1.7888690E-03  2.4320250E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
114  0.429001020000000E+10    1.250000  0.594600  3.797690  0.7200000E+00  0.2660000E+00  2.2653050E-03  3.6311680E-05  6.5629930E-04  5.6906390E-03  3.8202360E-06  1.2841180E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0000  3.797690    0.000  2.917150  7.301870  0.8926197E-04  0.9861682E+00  4.6700500E-05  1.2858500E-05  7.3849680E-03  9.5053780E-04  5.7761390E-05  1.6437300E-08  1.7888690E-03  2.4320250E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
115  0.430902310000000E+10    1.250000  0.596070  3.797270  0.7200000E+00  0.2660000E+00  2.2653050E-03  3.6311680E-05  6.5629930E-04  5.6906390E-03  3.8202360E-06  1.2841180E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0000  3.797270    0.000  2.926220  7.300150  0.5581364E-04  0.9862016E+00  4.6448790E-05  1.2788190E-05  7.3852780E-03  9.5045090E-04  5.7926180E-05  1.6455010E-08  1.7888690E-03  2.4320250E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
116  0.432803590000000E+10    1.250000  0.597440  3.796860  0.7200000E+00  0.2660000E+00  2.2653050E-03  3.6311680E-05  6.5629930E-04  5.6906390E-03  3.8202360E-06  1.2841180E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0000  3.796860    0.000  2.933640  7.299020  0.3539789E-04  0.9862220E+00  4.6287970E-05  1.2743170E-05  7.3854760E-03  9.5039850E-04  5.8027130E-05  1.6465100E-08  1.7888690E-03  2.4320250E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
117  0.434546440000000E+10    1.250000  0.598620  3.796460  0.7200000E+00  0.2660000E+00  2.2653050E-03  3.6311680E-05  6.5629930E-04  5.6906390E-03  3.8202360E-06  1.2841180E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0000  3.796460    0.000  2.939380  7.298330  0.2346757E-04  0.9862339E+00  4.6193500E-05  1.2716600E-05  7.3855930E-03  9.5036800E-04  5.8086250E-05  1.6470720E-08  1.7888690E-03  2.4320250E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
118  0.436447720000000E+10    1.250000  0.599890  3.796040  0.7200000E+00  0.2660000E+00  2.2653050E-03  3.6311680E-05  6.5629930E-04  5.6906390E-03  3.8202360E-06  1.2841180E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0000  3.796040    0.000  2.944860  7.297880  0.1502680E-04  0.9862423E+00  4.6129230E-05  1.2698130E-05  7.3856720E-03  9.5034660E-04  5.8128150E-05  1.6474650E-08  1.7888690E-03  2.4320250E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
119  0.438349010000000E+10    1.250000  0.601150  3.795610  0.7200000E+00  0.2660000E+00  2.2653050E-03  3.6311680E-05  6.5629930E-04  5.6906390E-03  3.8202360E-06  1.2841180E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0000  3.795610    0.000  2.949910  7.297660  0.9611052E-05  0.9862477E+00  4.6093330E-05  1.2687200E-05  7.3857150E-03  9.5033280E-04  5.8155060E-05  1.6477280E-08  1.7888690E-03  2.4320250E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
120  0.440250290000000E+10    1.250000  0.602420  3.795180  0.7200000E+00  0.2660000E+00  2.2653050E-03  3.6311680E-05  6.5629930E-04  5.6906390E-03  3.8202360E-06  1.2841180E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0000  3.795180    0.000  2.954480  7.297610  0.6124022E-05  0.9862512E+00  4.6075420E-05  1.2681060E-05  7.3857360E-03  9.5032400E-04  5.8172400E-05  1.6479130E-08  1.7888690E-03  2.4320250E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
121  0.442151580000000E+10    1.250000  0.603650  3.794740  0.7200000E+00  0.2660000E+00  2.2653050E-03  3.6311680E-05  6.5629930E-04  5.6906390E-03  3.8202360E-06  1.2841180E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0000  3.794740    0.000  2.958820  7.297710  0.3878049E-05  0.9862535E+00  4.6069000E-05  1.2677880E-05  7.3857430E-03  9.5031830E-04  5.8183580E-05  1.6480490E-08  1.7888690E-03  2.4320250E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
122  0.444052860000000E+10    1.250000  0.604970  3.794300  0.7200000E+00  0.2660000E+00  2.2653050E-03  3.6311680E-05  6.5629930E-04  5.6906390E-03  3.8202360E-06  1.2841180E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0000  3.794300    0.000  2.963030  7.297920  0.2435530E-05  0.9862549E+00  4.6069300E-05  1.2676430E-05  7.3857420E-03  9.5031460E-04  5.8190760E-05  1.6481520E-08  1.7888690E-03  2.4320250E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
123  0.445954150000000E+10    1.250000  0.606310  3.793860  0.7200000E+00  0.2660000E+00  2.2653050E-03  3.6311680E-05  6.5629930E-04  5.6906390E-03  3.8202360E-06  1.2841180E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0000  3.793860    0.000  2.967240  7.298230  0.1513761E-05  0.9862558E+00  4.6073200E-05  1.2675930E-05  7.3857360E-03  9.5031230E-04  5.8195350E-05  1.6482310E-08  1.7888690E-03  2.4320250E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
124  0.447855440000000E+10    1.250000  0.607660  3.793410  0.7200000E+00  0.2660000E+00  2.2653050E-03  3.6311680E-05  6.5629930E-04  5.6906390E-03  3.8202360E-06  1.2841180E-05  1.7888690E-03  2.4320250E-04  0.000E+00  0.0000  3.793410    0.000  2.971480  7.298630  0.9295270E-06  0.9862564E+00  4.6078460E-05  1.2675890E-05  7.3857290E-03  9.5031080E-04  5.8198260E-05  1.6482910E-08  1.7888690E-03  2.4320250E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00
